filename, PC1, PC2, PC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0032_Right.vtk,73.22610758,18.25771516,-17.33168848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0033_Left.vtk,-8.767588831,15.68893805,-21.35072916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0033_Right.vtk,-3.634631829,8.557815366,-19.25274966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0034_Left.vtk,-20.91992117,2.657665526,13.27246815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0034_Right.vtk,-5.88339537,0.433024848,4.407514152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0035_Left.vtk,-8.643139726,-7.807685441,-7.683537026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0035_Right.vtk,-21.08271647,-3.654490059,0.091088137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0036_Left.vtk,-17.73520733,4.230838153,-4.487253037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0036_Right.vtk,-6.842340014,2.407789322,-5.299779153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0037_Left.vtk,-15.69030125,8.130941164,0.908092723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0037_Right.vtk,-13.92007413,9.043166751,-5.230574161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0038_Left.vtk,-14.04579619,5.30940765,-9.347342012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0038_Right.vtk,-19.04457648,4.616661078,-16.46384328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0039_Left.vtk,23.77785041,-16.37993845,-14.69448678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0039_Right.vtk,-11.21866853,-7.230262932,-12.01731085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0040_Left.vtk,-19.83916379,10.04426829,-3.403909806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH0040_Right.vtk,-17.65961017,-2.646615822,-2.369548508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI0001_Left.vtk,1.375375823,0.14111027,20.04658961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI0001_Right.vtk,5.094561162,1.216486961,15.36591864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PC1:,0.130462461,0.134653871,0.136528179,0.139668415,0.141236987,0.14164883,0.140920647,0.139140319,0.136761353,0.133780989,0.129999682,0.124837936,0.117290598,0.106382617,0.092403781,0.076666007,0.060114467,0.043880861,0.028851616,0.016640718,0.008081037,0.003689609,0.003280772,0.005617016,0.009336727,0.013488103,0.017517643,0.021023805,0.02377322,0.025685571,0.026926309,0.027895028,0.028695086,0.029173131,0.028725239,0.026700206,0.022651206,0.016161106,0.007122619,-0.004077769,-0.017141518,-0.03124106,-0.045554662,-0.059554094,-0.072856196,-0.085196749,-0.096565894,-0.106870436,-0.115973178,-0.12382098,-0.130352323,-0.135572238,-0.139577419,-0.142333125,-0.143726104,-0.14347256,-0.141072991,-0.136355339,-0.129582882,-0.12111872,-0.111580596,-0.101988788,-0.093597724,-0.088230428,-0.040743375,-0.040458897,-0.037128279,-0.03178244,-0.024290937,-0.01556782,-0.006249927,0.002938336,0.011356073,0.018523156,0.024211092,0.028688795,0.032194853,0.034714085,0.036369227,0.037859064,0.039550909,0.041299073,0.042819939,0.04261333,0.039239033,0.032855718,0.023222873,0.011158457,-0.001606664,-0.013187609,-0.02208623,-0.02762254,-0.029010791,-0.026135589,-0.01953966,-0.010722873,-0.000981715,0.008607643,0.017594436,0.025662663,0.032168888,0.036818518,0.039576761,0.04040566,0.039536454,0.037359377,0.033632168,0.028170853,0.020926008,0.012070332,0.0023616,-0.007400829,-0.016683139,-0.025064071,-0.032173034,-0.037893383,-0.042306779,-0.045312477,-0.046672019,-0.046156152,-0.043789338,-0.040022673,-0.03535602,-0.030311487,-0.025384412,-0.020603455,-0.017645361,-0.0146154,0.038334104,0.044281233,0.050252555,0.054644953,0.058306561,0.061004683,0.063111853,0.065566281,0.069129828,0.074475557,0.081936185,0.09182934,0.104070378,0.117858345,0.13083326,0.141307041,0.148281327,0.151019693,0.147624834,0.137633572,0.122531213,0.10272669,0.079580354,0.05545253,0.031638019,0.008936758,-0.012116286,-0.031138018,-0.047444096,-0.05968368,-0.068083331,-0.073794628,-0.077162785,-0.07838436,-0.077358445,-0.07486438,-0.071981459,-0.069529713,-0.067975682,-0.067162412,-0.06648031,-0.066013758,-0.06569893,-0.06537017,-0.064788127,-0.063639778,-0.061895573,-0.060010554,-0.058351165,-0.056927349,-0.055722398,-0.054799122,-0.054163301,-0.053788652,-0.05367756,-0.053758461,-0.053806023,-0.053478629,-0.05263588,-0.051219342,-0.049407007,-0.047937758,-0.046050425,-0.046067599,-0.000303335,-0.000572678,-0.000472105,8.18E-05,0.001086484,0.001025993,-0.000841695,-0.003072816,-0.004287169,-0.003859336,-0.002427475,-0.00137814,-0.001278896,-0.002254089,-0.003479361,-0.003916368,-0.002844708,-0.001842039,-0.002844816,-0.004130463,-0.004014944,-0.003216922,-0.004324163,-0.00484777,-0.006037061,-0.006739248,-0.006499469,-0.006127474,-0.006278019,-0.006499446,-0.006586129,-0.00634158,-0.004471167,-0.002688056,-0.0024845,-0.002308247,-0.000951246,-9.97E-05,0.000461647,-0.000129353,-0.000993798,-0.001335872,-0.001234462,-0.001806847,-0.002960595,-0.00330537,-0.00351572,-0.004036258,-0.004959926,-0.005953891,-0.005425392,-0.003679408,-0.002177177,-0.001882264,-0.003030863,-0.004033461,-0.003923643,-0.004713534,-0.00580055,-0.004864886,-0.00422576,-0.004948546,-0.005712848,-0.007617457
PC2:,-0.066299091,-0.065010771,-0.065602205,-0.06364101,-0.061812762,-0.05957968,-0.056507584,-0.051936925,-0.046156684,-0.039603601,-0.032463743,-0.02407106,-0.0134394,-0.000708759,0.01270194,0.025155527,0.035253914,0.041888139,0.044259311,0.038912703,0.027035067,0.00990162,-0.009871891,-0.028544384,-0.042005133,-0.048488191,-0.048921514,-0.045370016,-0.038218755,-0.0274977,-0.014217144,-0.000497767,0.012642001,0.025018158,0.036591024,0.047313812,0.057729233,0.068870399,0.081285659,0.094532002,0.107160369,0.118258,0.127248231,0.133650194,0.137220103,0.137941172,0.135686425,0.130483189,0.122515859,0.11152251,0.096679409,0.077416752,0.054132693,0.027460652,-0.001643047,-0.031991336,-0.062626211,-0.092515697,-0.120621692,-0.14621907,-0.168756226,-0.187868136,-0.201972222,-0.211786659,0.02948449,0.030519874,0.030541313,0.028354539,0.024957023,0.020115654,0.013794347,0.007085304,0.001471726,-0.002301821,-0.004035316,-0.004144255,-0.003156762,-0.001607665,-0.000442723,-0.000814747,-0.002226886,-0.002812817,-0.002135722,0.003169946,0.011678971,0.02346108,0.037468251,0.051796275,0.062752305,0.067862461,0.065627083,0.05754583,0.044311931,0.025801041,0.003116315,-0.02035183,-0.042270189,-0.0613092,-0.07590247,-0.084529239,-0.086082585,-0.080461075,-0.068236529,-0.050593282,-0.028435129,-0.00280371,0.024424002,0.0514406,0.076471645,0.097609974,0.113409508,0.122645361,0.124393924,0.118391428,0.104930668,0.085248088,0.061028361,0.033554895,0.004380395,-0.025172219,-0.054106985,-0.081449949,-0.106331197,-0.127827532,-0.145090841,-0.157278488,-0.166246336,-0.170687105,0.033466481,0.034965939,0.036065655,0.035225603,0.0340102,0.032334026,0.030315121,0.026784467,0.021485563,0.013955145,0.003964309,-0.008001815,-0.019958815,-0.029782719,-0.035407996,-0.036230876,-0.031457008,-0.02171105,-0.004003618,0.021012622,0.047951591,0.074932912,0.100270072,0.119972705,0.131703899,0.136036841,0.132861303,0.12390682,0.109270299,0.087897919,0.060603118,0.0307719,0.00144304,-0.024806293,-0.045859465,-0.060511502,-0.068664326,-0.071034023,-0.069179435,-0.064891941,-0.059198599,-0.053426438,-0.048167438,-0.043487757,-0.039458773,-0.03574825,-0.031621749,-0.026716538,-0.021008379,-0.014916037,-0.009008374,-0.003589821,0.00058403,0.002485136,0.001652687,-0.002005411,-0.008710206,-0.018809341,-0.032486621,-0.049546913,-0.068978999,-0.089764854,-0.109023629,-0.128754396,0.000341959,0.001284108,0.001858979,0.002504813,0.001586315,0.001099963,0.001788209,0.002379978,0.001574878,0.003298719,0.003034035,0.003158478,0.002382364,0.001715657,0.000315317,0.002658993,0.00629805,0.006070891,0.004927069,0.005294244,0.005398535,0.005995925,0.003151571,0.002354887,0.004711971,0.005635717,0.003245478,0.002072353,0.003704906,0.004773627,0.004937049,0.003901269,0.003467374,0.004921147,0.007883854,0.006066625,0.001213714,-0.000544335,0.000768512,0.001326736,0.000415673,0.00120395,0.003290729,0.00447498,0.005058247,0.005765425,0.006455942,0.008926128,0.009556172,0.010446346,0.01047777,0.009616768,0.007070238,0.00456716,0.005161753,0.007621055,0.010898197,0.012613814,0.01469591,0.012040125,0.010438934,0.011167008,0.009088483,0.00706612
PC3:,0.020806757,0.017568222,0.013220929,0.00885155,0.004364048,0.000663513,-0.002166486,-0.005602993,-0.009843073,-0.013542242,-0.016703459,-0.020891596,-0.027090139,-0.035716368,-0.046769395,-0.059185265,-0.071407223,-0.082179365,-0.089201571,-0.090910359,-0.088292369,-0.080747558,-0.069582049,-0.054946959,-0.038204797,-0.022435999,-0.009747477,-0.00043696,0.005386289,0.007500168,0.007219441,0.006958571,0.006740917,0.007063002,0.008251357,0.010456392,0.012793092,0.014420276,0.015462961,0.016435144,0.017845129,0.019501988,0.02107705,0.022305716,0.022828844,0.022570835,0.021892163,0.021101397,0.020334886,0.019603242,0.018764039,0.01794992,0.017803216,0.019197574,0.022210747,0.026038988,0.030469296,0.035494484,0.04114449,0.047573993,0.054458506,0.061764075,0.070469824,0.079040673,0.174682231,0.170585719,0.16642435,0.161374127,0.155349225,0.149333017,0.144379348,0.140288002,0.13672476,0.133731781,0.131470533,0.129324966,0.127079372,0.124568499,0.122023532,0.120100995,0.119206267,0.119177916,0.119312669,0.117485392,0.113958179,0.106945157,0.096815819,0.08331792,0.065254296,0.044180121,0.022721074,0.001093709,-0.020159185,-0.037815385,-0.050375354,-0.059585104,-0.066160222,-0.071121835,-0.07439258,-0.076175734,-0.076877983,-0.076167325,-0.074206835,-0.071498433,-0.069038864,-0.06804363,-0.068523882,-0.070072601,-0.072153266,-0.074732532,-0.078500418,-0.083757131,-0.090254009,-0.097368517,-0.104460781,-0.110818555,-0.115428026,-0.118063584,-0.120169783,-0.122615846,-0.125213935,-0.127771831,-0.130266662,-0.133169013,-0.136606411,-0.139841315,-0.141863221,-0.143639186,0.042131071,0.040641873,0.037581601,0.033605286,0.028525254,0.022970919,0.017886019,0.014325179,0.010976607,0.007612898,0.00630162,0.008133138,0.012347627,0.01774345,0.022431425,0.025204264,0.025869017,0.023954986,0.016462755,0.006142405,-0.00589241,-0.020075867,-0.034112844,-0.047973718,-0.061070898,-0.071055519,-0.077890147,-0.083315658,-0.088658892,-0.093397641,-0.094268888,-0.090976045,-0.085212171,-0.078123517,-0.069713789,-0.059707324,-0.048950998,-0.03736543,-0.025030916,-0.013008989,-0.002944226,0.004852029,0.010615564,0.014990596,0.018422387,0.020852209,0.022505361,0.023742838,0.024530577,0.024625779,0.024256774,0.024259554,0.025080036,0.026773481,0.0292574,0.031980269,0.034837049,0.038384408,0.043260588,0.050125245,0.058137719,0.065780463,0.073125674,0.077502491,0.002254381,0.001042963,-0.000125004,0.000917508,0.000598164,0.002190086,0.005961005,0.0054121,0.004784822,0.008056486,0.009424423,0.003834526,0.004465894,0.007299612,0.008312701,0.006351293,0.0030932,0.000910637,0.002375151,0.005109714,0.004914269,0.001228709,-0.000995712,-0.001895843,-0.001155751,0.002872979,0.002257913,-0.000325376,0.000686777,0.002982098,0.002395358,0.00166603,0.003031737,0.00501787,0.001754208,0.001008352,0.004088565,0.006899795,0.005995047,0.004935929,0.003826682,0.006376956,0.007324242,0.005082424,0.005948859,0.006250993,0.005070933,0.005936,0.007849616,0.00989544,0.007200767,0.006472278,0.007245239,0.006634091,0.00557541,0.005899973,0.004858461,0.001477755,0.001853073,0.001608225,-0.000628091,-0.002658697,-0.003614347,-0.002019445
PC4:,0.024473747,0.026132483,0.031444451,0.035611879,0.041214631,0.046292655,0.050007414,0.051700512,0.051191877,0.049525567,0.047294329,0.044393239,0.040753587,0.036377941,0.031588696,0.025676969,0.017244888,0.004954936,-0.008780041,-0.022219767,-0.032281662,-0.038775716,-0.042634297,-0.043535602,-0.040811543,-0.034802495,-0.028439817,-0.023671667,-0.020800843,-0.021091925,-0.024929811,-0.03082945,-0.036584332,-0.041187659,-0.043838991,-0.04456856,-0.044018291,-0.042582237,-0.04036234,-0.037683724,-0.034900008,-0.031689164,-0.02806903,-0.024337997,-0.020696632,-0.017396256,-0.015246447,-0.014022696,-0.012643378,-0.010530423,-0.007659593,-0.003987085,0.000344256,0.004707664,0.008924931,0.013319656,0.018195603,0.023535052,0.029234214,0.035032039,0.040276607,0.044640265,0.046085054,0.045434336,-0.07644178,-0.069867367,-0.062617442,-0.0541102,-0.043980464,-0.031772954,-0.017416319,-0.00169139,0.014571597,0.030725137,0.046018498,0.059072871,0.069045978,0.075587446,0.079481393,0.08215832,0.084679337,0.087388659,0.089675807,0.092454135,0.094238256,0.096712421,0.100840338,0.103487949,0.101485261,0.092498449,0.07686491,0.058051945,0.039422153,0.024233931,0.014631928,0.00997434,0.008429973,0.008853674,0.010123111,0.01114109,0.011098577,0.008987611,0.004113503,-0.003353047,-0.012874758,-0.023355138,-0.034122133,-0.044841932,-0.05525984,-0.065371232,-0.074306049,-0.081371894,-0.086363283,-0.088677727,-0.087885755,-0.084639336,-0.080060949,-0.075001111,-0.0694238,-0.063065507,-0.056032924,-0.048809092,-0.04197883,-0.035967269,-0.031372227,-0.028722691,-0.026864507,-0.028429652,-0.188402877,-0.188588276,-0.186609007,-0.181116067,-0.173428048,-0.163607829,-0.151563927,-0.138840792,-0.126999473,-0.116328494,-0.105321066,-0.092552792,-0.077778665,-0.061950367,-0.045044607,-0.025232478,-0.001842268,0.022972098,0.049627268,0.077507594,0.103307696,0.127243903,0.147647818,0.162024834,0.169005411,0.170157663,0.168012312,0.1637262,0.15818612,0.153078636,0.148222205,0.141893631,0.134534982,0.126194609,0.115908748,0.103792346,0.090122728,0.074458008,0.057178418,0.03995217,0.0244719,0.010981493,-0.000768393,-0.011115123,-0.020084,-0.026833023,-0.03051083,-0.032196392,-0.033226891,-0.034434971,-0.036148956,-0.037437011,-0.037639243,-0.037209745,-0.036776198,-0.03669874,-0.036986629,-0.037497256,-0.038061632,-0.038503747,-0.038618506,-0.03775832,-0.038457271,-0.03803888,-0.001789407,0.000715493,0.003241792,0.002925876,-0.000942332,-0.004412379,-0.003505724,-0.002999951,-0.001671244,0.001960601,0.002531934,0.000332771,0.001429675,0.003192547,0.003342701,-5.91E-05,-0.002137345,-0.002568376,-0.00238152,-0.004211455,-0.006242028,-0.007146182,-0.004207823,-0.000568972,0.003406158,0.005674385,0.004843754,0.001958941,0.001650128,0.001320542,-0.001813687,-0.003491679,-0.00127477,0.001515553,-0.00108608,0.000210079,0.002989722,0.001358053,-0.00161014,-0.001693899,-0.001627882,-0.002213535,-0.001929158,-0.003155164,-0.005203112,-0.004551375,-0.001946856,0.002789474,0.00352233,-0.002082875,-0.004799456,-0.001694139,-0.000458058,0.002296323,0.005624201,0.007126377,0.008995413,0.010374499,0.01038916,0.009629722,0.009916747,0.009620437,0.006788323,0.000745769
PC5:,0.065883038,0.064855614,0.06150041,0.060486153,0.059967027,0.059791455,0.05993986,0.059904455,0.058883476,0.05667408,0.053557821,0.050291052,0.048042445,0.046150741,0.042121166,0.035244897,0.025308132,0.011789634,-0.004688849,-0.023412043,-0.040348894,-0.051860169,-0.056107376,-0.054574326,-0.047260158,-0.0336954,-0.017011757,0.001056773,0.018558249,0.031809735,0.040500199,0.045473926,0.047737699,0.04748238,0.044390254,0.039501296,0.034483453,0.029998003,0.025664551,0.021185164,0.016192828,0.010765923,0.004957901,-0.001226833,-0.00763484,-0.013869612,-0.019390591,-0.024193817,-0.028580042,-0.032733525,-0.036673889,-0.040312318,-0.043553565,-0.04671696,-0.050347199,-0.054989422,-0.061472243,-0.069563605,-0.07780426,-0.084849588,-0.089832585,-0.092165286,-0.090727755,-0.084552882,0.023255414,0.021387833,0.018922021,0.016685511,0.015155403,0.015054518,0.016168906,0.018180228,0.021029917,0.024064668,0.026156479,0.025269343,0.021093145,0.014497955,0.005671477,-0.004389049,-0.01494005,-0.024825156,-0.032062143,-0.033550059,-0.030534276,-0.025522173,-0.022210036,-0.021169302,-0.023166593,-0.031872345,-0.047287091,-0.066743413,-0.088327214,-0.106770247,-0.119399626,-0.127752346,-0.132049504,-0.132304411,-0.127695504,-0.117967712,-0.104667925,-0.089283081,-0.072126762,-0.053991506,-0.035705224,-0.017673846,-3.58E-05,0.017432039,0.034826706,0.051186304,0.064526489,0.073659896,0.078678387,0.08045624,0.079965018,0.077859492,0.07504075,0.072317338,0.069945491,0.067767359,0.065694703,0.064400462,0.064463746,0.06615391,0.069918201,0.076093448,0.081581493,0.089462056,-0.112815379,-0.1218956,-0.12791691,-0.134952324,-0.140989431,-0.145687013,-0.148113921,-0.14827512,-0.146202503,-0.141192036,-0.132227663,-0.119843478,-0.105846211,-0.088734884,-0.069068516,-0.048615034,-0.028461017,-0.008772406,0.012989432,0.035019257,0.051620814,0.059938764,0.058384841,0.050703019,0.03640002,0.016383194,-0.005899228,-0.028781531,-0.049744086,-0.065644937,-0.076672165,-0.085830704,-0.091996931,-0.093012257,-0.087408403,-0.075491583,-0.058770256,-0.039276165,-0.018906114,0.001501629,0.02126241,0.039090828,0.054598677,0.068125891,0.079766028,0.089265642,0.09702517,0.1035175,0.108715087,0.112475874,0.114929411,0.116688457,0.118169519,0.119531386,0.120771275,0.121838571,0.122425234,0.12192538,0.12032642,0.118024124,0.115634847,0.114278775,0.112757265,0.112959065,0.00266227,0.001316353,-0.001367258,-0.001717152,-0.000796239,-0.001303989,0.001596265,0.001480632,-0.000765205,0.001691253,0.004877601,0.004934187,0.002117693,0.002335472,0.001342043,-0.001179218,0.000638835,0.001428534,0.001706237,0.002042634,-0.000728136,-0.002269643,-0.001108727,-0.003189815,-0.002224308,-0.002133842,-0.002318381,-0.001748399,-0.001073232,0.001432847,0.000136489,-0.003448201,-0.005861586,-0.003940886,-0.003246306,0.000324858,0.001740168,0.001677754,0.002191091,0.003436859,0.00488889,0.008412427,0.008646396,0.008376478,0.011158699,0.010403663,0.006656643,0.005685864,0.002490448,0.000868002,-0.003853307,-0.004311374,-0.004730577,-0.008757517,-0.008820409,-0.008070613,-0.007029812,-0.005803313,-0.005352913,-0.004326527,-0.004369028,-0.005223389,-0.003852214,-0.000498869
