Variable_Type,Dependent_Variable_Index,Most_Influential_PCA_Component,Max_Coefficient,Mean_Coefficient,Std_Coefficient,Coefficient_Value_1,Coefficient_Value_2,Coefficient_Value_3,Coefficient_Value_4,Coefficient_Value_5,Coefficient_Value_6,Coefficient_Value_7,Coefficient_Value_8,Coefficient_Value_9,Coefficient_Value_10,Coefficient_Value_11,Coefficient_Value_12,Coefficient_Value_13,Coefficient_Value_14,Coefficient_Value_15,Coefficient_Value_16
Torsions,11,0,0.07868170556085848,-0.003133289751095216,0.03824734308047622,0.07868170556085848,-0.02060497785442094,-0.055644040038383746,-0.02029239518739276,-0.029987400308857534,0.02546072154388295,-0.06824947929845722,0.020927469647812655,-0.015484171280626102,-0.04726919451573791,0.001466116023044246,-0.008734603503574627,-0.00021202095843862728,0.05898186388618481,0.003386650264945789,0.027441120001637086
Torsions,12,13,0.08322573922256818,-0.007133488551800974,0.04246542892606326,0.027889128755044585,-0.05261960878320807,-0.027365300315564937,-0.018556183560460182,-0.03880200033836793,0.037173609888719907,-0.10038917496647352,0.024913972482076885,-0.02405287431109877,-0.04301912565056705,-0.003535465589320414,-0.014347881460876039,-0.010374861072434873,0.08322573922256818,0.003965735968215834,0.041758472902930825
Torsions,13,13,0.08844746811048979,-0.008556201878441106,0.045219516365361076,-0.01723571773625325,-0.07221100024676043,0.010348211885093257,-0.023167018576652206,-0.04006917517838332,0.048086225931661834,-0.0973068493328431,0.03343076749346076,-0.037114759291023716,-0.03502164009555114,-0.017533903603185026,-0.014283644024009938,-0.014872638029229977,0.08844746811048979,0.006596570257978115,0.04500787238015062
Torsions,14,13,0.06633221733300852,-0.00606538666314434,0.043705794256458194,-0.060388382239498405,-0.0664666653958484,0.054825692146317995,-0.013960685925866625,-0.041392277422880305,0.059354442772920644,-0.07534516678075304,0.04031417647372246,-0.03864805830173854,-0.008981448491979759,-0.017728249435341653,-0.0034897992173774073,-0.013240007214534886,0.06633221733300852,-0.0069351363328778014,0.028703161422417786
Torsions,15,2,0.07030143390809285,-0.004422122082962158,0.04059986342361955,-0.0799694247023793,-0.044162426631084294,0.07030143390809285,-0.02730942224415448,-0.038785625776584044,0.0609483204781905,-0.04403847004658039,0.03722717001843477,-0.03296580414162199,0.007576421139515277,-0.009466514572325262,0.008269183188066402,-0.006692900066502838,0.04505888457084823,-0.025565936918967667,0.008821158469657727
Torsions,16,2,0.05516397076622333,-0.0038141872167918502,0.03553098515316433,-0.0839923922061389,-0.01080951739711266,0.05516397076622333,-0.04821607024759763,-0.028678385155526707,0.04533982034416631,-0.019498899253724392,0.035206670594232214,-0.02232607404048078,0.015579409997617267,-0.004205264128364549,0.02204569133782457,-0.0026979283410860093,0.02790333940115658,-0.03655082808540176,-0.005290539054456487
Torsions,17,7,0.03816147934389357,-0.0051113144897815595,0.033776777743212555,-0.07497044353713751,0.031164206132967866,0.02754846580386411,-0.06956508946028364,-0.03745849679380655,0.019783525129215856,-0.0009510994868933595,0.03816147934389357,-0.008953518739423651,0.020518413378381097,0.003341079229752805,0.018264159550783674,-0.007989834578597955,0.01808170209919474,-0.04094082726293375,-0.017814752645482244
Torsions,18,1,0.06494199882564503,-0.006855165204216798,0.036061645675509284,-0.050542834834054896,0.06494199882564503,0.009366629417374941,-0.09251762892752152,-0.051358061393616185,-0.005338650666612566,0.016824870476176975,0.03070793028401942,-0.0014482417120495025,0.012428013084108045,0.003117850206349786,0.011878647582898463,-0.019324256851213754,0.0139084947283366,-0.024723267871541343,-0.027604135615768233
Torsions,19,1,0.08498534193135578,-0.008438013050525531,0.03885453735095901,-0.01833207711321044,0.08498534193135578,0.003392161835995051,-0.10057551407799661,-0.0633435605801894,-0.025223138621088652,0.015464597599638526,0.01859093784818635,-0.0005369497095873218,-0.0010411234342116143,-0.004381461047886002,0.0015652459154971102,-0.03397746417803397,0.02117231541899553,-0.006076282386455285,-0.026691238209417538
Torsions,20,1,0.0881500196769069,-0.008806264792054767,0.03996888083527632,0.007769330614502619,0.0881500196769069,0.005702062921507104,-0.08823767134068222,-0.07791889980438976,-0.034447053151668273,0.003958782476818769,0.014763001010781622,-0.0047406423313709365,-0.005119165538766855,-0.008532613592159049,-0.00918579811504277,-0.04798516792629384,0.02549891558823376,0.009640035648280214,-0.020215372809533554
Torsions,21,1,0.07493128709925066,-0.00838425131086127,0.03864966176333484,0.01761546367171149,0.07493128709925066,0.014011916159374355,-0.06249709566646096,-0.08305923779105827,-0.03222911812866271,-0.020376234605886643,0.01338172335357119,-0.003448090116472762,-0.008324911313328874,-0.020593159222733165,-0.010094751189575115,-0.06369642244867697,0.02917793707935647,0.02961907500303865,-0.008566402857227694
Torsions,22,1,0.053256879114804485,-0.010701589056144123,0.036051645828974514,0.012906480173175089,0.053256879114804485,0.01352664331379964,-0.04964281580440234,-0.07382883417138171,-0.0225561062739333,-0.0481790360348108,0.023323615708197302,-0.007026693466319562,-0.009171331640725608,-0.031177035207580674,-0.0148262441524742,-0.07356287917634076,0.022263769571024557,0.030158714290054033,0.0033094488586078875
Torsions,23,7,0.024214338651992535,-0.011942716964454246,0.029987092211065915,0.008874999821461381,0.020999240600592863,0.0005604393139987684,-0.05453641564380773,-0.055578330879250556,-0.005056049201864345,-0.06005846675307216,0.024214338651992535,-0.009385060434512794,-0.0014197769559105991,-0.03426767276206951,-0.0024701224116667106,-0.06299241822602271,0.005556821712323061,0.018629353972222047,0.015845647764318516
Torsions,24,11,0.021803109287929796,-0.012205234685795513,0.028850519303347946,0.010366975182898712,-0.015813187411963952,-0.014719694521687662,-0.07473202084619633,-0.02806722123647989,0.008658762857827788,-0.06939003763218131,0.01819712828784674,-0.004891703043758409,0.007838170499017218,-0.028846254490572855,0.021803109287929796,-0.04115736346208366,-0.007267322512620165,0.003149005887496003,0.019587898181799766
Torsions,25,11,0.040377067226190916,-0.010683282503470178,0.03360854730862785,0.013955667311509493,-0.047691471879914626,-0.020610094121268612,-0.0925440241382533,0.003322847055075841,0.018800581298856492,-0.06695369534549964,0.01372103590805165,-0.0002770321800174174,0.011084277886642452,-0.019376905013296017,0.040377067226190916,-0.019602674756111427,-0.009964743508268094,-0.01734491174196413,0.022171555942743608
Torsions,26,11,0.058058302220554074,-0.006367911533661705,0.03973630217593322,0.02362141691313925,-0.06203616235290703,-0.034707892480941326,-0.10707936569445219,0.01989282110216313,0.031175948899561268,-0.04271385393089262,-0.00840360016475466,0.025173567780749858,0.0183008278363674,0.005162809768505672,0.058058302220554074,-0.007318383248512476,-0.00853653534784561,-0.028623826040982694,0.01614734020166066
Torsions,27,11,0.06970931904868506,-0.0046538933337452685,0.04604634847383612,0.0054535564718659335,-0.07064439331819317,-0.06214105263163505,-0.11694780330442561,0.01931399923016808,0.036426764644879574,-0.020507337054771046,-0.011882660612000022,0.052940560715371496,0.019439863969287926,0.025265856904213096,0.06970931904868506,0.0039615564410319425,-0.003408439803567755,-0.02676602724724472,0.005323943206409964
Torsions,28,11,0.06743833828221925,-0.005250364418184498,0.046842500090610674,-0.023115340403514754,-0.053662435689507244,-0.07941776030361666,-0.1089125296986121,0.006746880430109148,0.03079025785452967,0.002544749126357031,-0.014207546362571289,0.06053162332386751,0.025885189704390382,0.04472296523034357,0.06743833828221925,0.0027814119845157893,0.0014171203268498597,-0.043025506485418315,-0.004523248010893793
Torsions,29,11,0.07440629173430117,-0.0048231283852020424,0.049490593963716675,-0.05905271497719703,-0.01160210475307925,-0.08923378116567512,-0.10214826191270111,-0.006067535890407213,0.014878612217851646,0.014152417194279069,-0.02044286802665785,0.06258006658116533,0.03562251989480324,0.060560810069534426,0.07440629173430117,-0.0025734341895582618,0.003285863627904359,-0.047350529898725506,-0.00418540466907058
Torsions,30,11,0.07695926952422338,-0.006025256369481959,0.045698880740323564,-0.07356964126474791,0.012765373665635182,-0.08469015661631703,-0.07440258016081454,-0.01378660499109276,0.0002906246127351349,0.002890762900267443,-0.02289173354114569,0.059789161854191766,0.031103126814499428,0.04748415496684628,0.07695926952422338,-0.0003844945046167948,-0.007963890364032684,-0.04686010338967253,-0.003137371417669999
Torsions,31,11,0.0738519799920216,-0.00591617811161455,0.04017535249051069,-0.06897265889730245,0.03874279208496233,-0.05151497179369106,-0.050403017780967375,-0.025340694069296302,-0.010433099980606162,-0.017706049811557687,-0.03324566084728179,0.058558704427419145,0.016062984870070872,0.04281918837615386,0.0738519799920216,0.00017221310770473649,-0.01798215530008525,-0.03583421432327632,-0.013434189840100953
Torsions,32,8,0.08468662106653797,-0.003856856894651683,0.04095020787365462,-0.06398982074444946,0.0573400658588264,-0.02060697537257828,-0.0508104595167755,-0.0419912203878725,-0.01229872806315009,-0.04076686001365856,-0.030175381970965393,0.08468662106653797,0.00119376275298432,0.024113083020904813,0.06336574326789307,0.0013472767128931704,-0.016839361991097708,-0.006555781196138826,-0.009721673737780349
Torsions,33,8,0.1108272136377883,-0.0043659266087514815,0.045618235362210734,-0.0350310079344188,0.04296751043836241,-0.004279894849716727,-0.08173296010419534,-0.05525740639624938,0.005456196703262419,-0.06597991153983938,-0.012990111490757838,0.1108272136377883,0.01450014363456056,0.0038827690353425955,0.05293205398344746,0.0008983388018997162,-0.02678578356356703,-0.007335433562334724,-0.011926542533607937
Torsions,34,8,0.11187147770945885,-0.0025888842075209428,0.054615054347250475,-0.0026184766937219434,0.039366495234299026,0.022049796526826544,-0.137711745721795,-0.06789750496506047,0.011393807175706174,-0.07351687696838793,0.01254121890858695,0.11187147770945885,0.031558329907409144,0.006043496501894448,0.04526664096733823,0.002794331095282899,-0.019662769457840065,0.000158217839583476,-0.0230585853799154
Torsions,35,8,0.10306013090411559,-0.0035519442261386144,0.0596117509637144,0.018961241293047597,0.029718419793081777,0.017689934230832764,-0.17414664090875262,-0.070976246413821,0.011665347098550575,-0.06026038955637277,0.05249959460516135,0.10306013090411559,0.03841431545204116,0.00971681598823981,0.022632905952953555,-0.00652511304131851,-0.019788859251712247,-0.010157797180237583,-0.01933476658402728
Torsions,36,8,0.0872800547049309,-0.001849450549139247,0.06190359898997173,0.07393577179449533,0.014738547218571981,0.018384706879223927,-0.18099580214386132,-0.053215109415090646,-0.004452786748685045,-0.049252210751999224,0.07700052182107463,0.0872800547049309,0.02946139165369973,0.022649089787627787,0.018734841048274404,-0.006914398048219856,-0.025355252214591544,-0.0278727028448755,-0.023717871526803495
Torsions,37,0,0.11399595915349181,0.0027442561344691325,0.05713357217649591,0.11399595915349181,0.008599898430621093,0.009159089666872193,-0.14963894661263483,-0.023903277355468103,-0.01938593694497078,-0.02706931574317994,0.07969654362654223,0.06965037441287807,-0.009312492976217016,0.04475834650752876,0.00417502745961719,0.01306131928255702,-0.022370818985284174,-0.02110533076165687,-0.026402341009190557
Torsions,38,0,0.12798321904797536,0.004730257242142892,0.050145132819137996,0.12798321904797536,-0.004624192894201968,-0.02199070232953318,-0.10288750016437664,0.0015299996166520606,-0.01939792262074122,-0.012037238987484739,0.056649267235329516,0.057551091038377064,-0.04110130978515721,0.05743650275208776,0.0006710692293227288,0.02010921600534117,-0.013080239907774243,-0.011915756919941185,-0.019211385441588964
Torsions,39,0,0.1381744825200044,0.0055607171685052095,0.044135323464126304,0.1381744825200044,0.0030122726385657275,-0.017716288938649065,-0.0680055953514027,0.03420784995703132,-0.028642598446217086,-0.009180593072257813,0.03027718921770717,0.02545438510333487,-0.03306705560272645,0.044115954852129824,-0.0033351125490751112,0.01412626432583929,-0.006864993849854462,-0.009021370348906118,-0.02456331575944043
Torsions,40,0,0.12818635839262174,0.0026909292083664004,0.04124308867582246,0.12818635839262174,-0.015373845487439147,-0.02408170805820726,-0.05377933559647303,0.05193726777415669,-0.02056197579457419,-0.0075888890054180945,0.030098341565073027,0.002157460751630168,-0.021325024489959602,0.01803434820606444,-0.019408639123790206,0.014509550546901173,-0.004917832468519236,0.006090279017505175,-0.04092148889570927
Torsions,41,0,0.12942010101146625,-0.0021656553466938393,0.041225777508922215,0.12942010101146625,-0.026260329413276006,-0.027141051453362253,-0.04527149905779992,0.04522746907005083,-0.023727291508011995,-0.009490593620442226,0.030491843113332685,-0.00632638190507401,-0.011258066644938986,-0.01495599916752298,-0.03167024131576306,0.0036648129653073153,-0.011901778416857085,0.007148862258582891,-0.04260034146279288
Torsions,42,0,0.1098567882744699,-0.007785381302409586,0.03900559325096604,0.1098567882744699,-0.02274912912978869,-0.033792053596237444,-0.02316154723309202,0.041915194838330554,-0.04923721125531739,-0.00367264416232101,0.034901634695196776,-0.022225307847912403,-0.02615303942225221,-0.034152541727001634,-0.04854815739481457,-0.00796062346320552,-0.02028058410677834,0.002035501117066799,-0.021342380424896203
Torsions,43,0,0.08532145856304736,-0.012873592424454227,0.03527800149653948,0.08532145856304736,-0.02932719452419713,-0.053376876650505736,0.0026068848332261043,0.03603309705119807,-0.05237068302323728,0.002973199044438675,0.015935647557830876,-0.028567729857029912,-0.04490611950083561,-0.025421163634923225,-0.047678138838752444,-0.022599780286811914,-0.0270204292953486,-0.0011348383555738334,-0.016444811873793003
Torsions,44,0,0.04017640077204509,-0.013886562446145558,0.026259839561986506,0.04017640077204509,-0.02368493625131992,-0.048547747885956026,0.021556856262228457,0.014241582698310861,-0.04247382880717868,0.024609787687251163,-0.01254104537845988,-0.037072406139787996,-0.04226726503666003,0.004737246430664227,-0.025005742951173537,-0.023372499421250675,-0.036599398568349525,-0.015535231219189795,-0.020406771329502645
Torsions,45,3,0.029292016742835127,-0.013921576899410499,0.024567883684069213,-0.03084732526573944,-0.04014262872451133,-0.038847221984814065,0.029292016742835127,0.0090882894233156,-0.013192929292714727,0.02214756821562775,-0.029495085713215734,-0.06026538469145393,-0.01919725915706766,0.023936978646525678,-0.0035020553373488286,-0.012387974773621005,-0.03224205988223629,-0.007827923179364317,-0.019262235416784804
Torsions,46,5,0.030036946586616105,-0.010072602123549003,0.03245561913241805,-0.0884862246197474,-0.05155748887912023,-0.016031913159808918,0.017023917851676423,0.00017219818134377865,0.030036946586616105,0.01817308181698151,-0.034162793960258765,-0.05281133950196988,0.022931504130564932,0.01916233319248474,0.017486712615393255,0.0018016224700036238,-0.025938251116124935,0.0004959213304352895,-0.019457860915253575
Torsions,47,5,0.05238365204092757,-0.0011103289367037153,0.03912340205806907,-0.12000489765055028,-0.047625531594066337,0.006187722756273441,0.004721456469486265,-0.012077344430945037,0.05238365204092757,0.01897372240101471,-0.02821682482331133,-0.009439401758820663,0.04334253150366749,0.007186805986169488,0.02523848054781297,0.029478392360248858,-0.0004591172429747797,0.01432682512522261,-0.001781734677414433
Torsions,48,5,0.044120862195095666,0.001760175418713198,0.043494282970744584,-0.13832955876446254,-0.04878557275939869,-0.004604847568447634,0.006276432097343548,0.0018357677571150847,0.044120862195095666,0.010388836191576786,-0.028824221746315454,0.02415420160349935,0.037231402836290554,-0.01104178657969414,0.025764263971060592,0.03086381995163389,0.031240954094368365,0.020518345302597392,0.02735390811714837
Torsions,49,13,0.049028711778542025,0.0002475508731323191,0.043123865023918226,-0.14356277361938258,-0.027755550578766944,-0.0073757878531541705,0.006363437143660152,0.015280149970798101,0.014032367758460042,0.014822213156280496,-0.036476523807319014,0.03761922949168359,0.01994511791829527,-0.011532249679688916,0.01946040768195402,0.017550714517247764,0.049028711778542025,0.0010385714105872377,0.035522778680920006
Torsions,50,13,0.06557876614225214,0.0010662471139298493,0.042668943133573126,-0.13561061951680412,-0.0034522497301917535,0.017660920986554095,0.024012170861504218,0.022189491970069277,-0.0104343060703916,0.017338201345464314,-0.04001497487463581,0.034624009921488744,0.004412331713034723,0.009070895299193839,0.012299710147717881,0.019275657494278734,0.06557876614225214,-0.032670691142321705,0.012780639275664604
Torsions,51,13,0.06369988375388094,0.008552944244652694,0.04121851802475641,-0.10872082687854046,0.036314151813177896,0.06199996390873443,0.02438736849980518,0.03191673199758055,0.006799836254810438,0.012847564227322155,0.005763450276445314,0.032587142892555244,-0.012229031797096643,0.036054936852161136,0.015084114704486591,-0.004320287118163259,0.06369988375388094,-0.049450144110969346,-0.01588774736174707
Torsions,52,2,0.08589962776640768,0.015401772461966286,0.03933725907586391,-0.049996130065597034,0.07384997783959442,0.08589962776640768,0.030320834740104604,0.02560601797807745,0.029663292430055294,-0.0038444619341661238,0.027998788214182915,0.0336326993134698,-0.01589349784116151,0.03197415812307646,0.01634848747766843,-0.03902117317028111,0.060727219260404676,-0.04123313147929423,-0.019604349261081126
Torsions,53,2,0.08432542225090081,0.0196205679116356,0.03746148920150552,0.016678324108806295,0.08258145783320234,0.08432542225090081,0.06026050853743606,0.007027234915271358,0.04032306036536537,-0.02807455598360953,0.025331370185630954,0.04915018072893617,-0.02131703355582286,0.011552159544427008,0.008619452222263388,-0.04732067299959632,0.046055811828724966,-0.009260755783399821,-0.012002877612366632
Torsions,54,0,0.07158052284607647,0.0179988487497264,0.03870858708669113,0.07158052284607647,0.06927830780301988,0.057628294754306364,0.062131251108079384,0.00022870583956629805,0.03877721497619172,-0.05322899711923127,0.02643483170001685,0.0548850672239323,-0.029910721635619197,-0.01150953272693134,0.0022812758079193774,-0.04684763404763422,0.011661237110790607,0.021928250678807028,0.012663505676332162
Torsions,55,0,0.10080764259724666,0.005515543683839365,0.038909082846114974,0.10080764259724666,0.030831011335065397,-0.002702646874418443,0.06113118296814052,-0.019570634168954056,-0.00013252631321891527,-0.06674678226639505,-0.0014005722991036456,0.022738441448375963,-0.03711918369238722,-0.023612980756558294,-0.0007866375976877657,-0.016353018446977972,-0.019201009911099142,0.023076399923180328,0.03729001299622148
Torsions,56,0,0.09678662795779792,-0.002762883245925969,0.04104390380860365,0.09678662795779792,0.01894061260134667,-0.03765593011377902,0.04672070193570636,-0.042477579218989564,-0.03626384065461695,-0.06357610696656683,0.014151416610096298,-0.0197117157367927,-0.04747310874515257,-0.0018823737683457127,-0.002809293201176865,0.029543230325605366,-0.04048723082150804,0.0079603099070327,0.034028147954527424
Torsions,57,0,0.07603982847452759,-0.0018714896955805758,0.043744832103385124,0.07603982847452759,0.03442576707658316,-0.05282843723522277,0.00944009763756659,-0.060595494800634885,-0.04536220967519853,-0.03978597408038282,0.06263197736352083,-0.04132029447728775,-0.045969975535097254,0.019804813112860014,0.008397162546801704,0.061700368094522784,-0.02723596550284882,-0.013376976192022228,0.02409147806302318
Torsions,58,7,0.09299740477935833,0.0010365335949555922,0.04808601743381124,0.04918285928607145,0.04750691081868903,-0.07273104414932115,-0.016245263349157026,-0.06700021236606707,-0.04365390309307226,-0.013864237974207346,0.09299740477935833,-0.03848791216062151,-0.03818621570738657,0.030617014631770474,0.022726677866010115,0.07800585573020655,-0.014454247714184904,-0.020665099568969187,0.02083595049017054
Torsions,59,7,0.09498259494869796,0.003258600721126697,0.04581619084203573,0.019604229565176517,0.05270041169600477,-0.07749369569095693,-0.02822088667479668,-0.057695866331384044,-0.039302670773589815,0.0025554250718791355,0.09498259494869796,-0.020487723019224156,-0.02828898225281967,0.02284499938607708,0.025513220736065,0.08102942537773954,-0.0062104760506620045,-0.015157770774000897,0.025765376323821355
Torsions,60,7,0.06608198772001804,0.0038615439495499233,0.032223090950400615,-0.0002069697495497631,0.03754848567365108,-0.05890127249761702,-0.02374158624235561,-0.03549673030739423,-0.02246856970715429,0.007649630731731461,0.06608198772001804,-0.0019447770092753535,-0.01420384359422348,0.007332855822960667,0.016062928103768647,0.06327376161330543,-0.0003851928113158709,-0.004790671820940301,0.025974667267189375
